timestamp,thread,cls,name,method,tag,arg_0,arg_1,arg_2,arg_3,arg_4,arg_5,arg_6,arg_7,arg_8,arg_9,arg_10,arg_11,arg_12,arg_13,arg_14,arg_15,arg_16,arg_17,arg_18,arg_19
86,main,Config,config,CONFIG_ATTEMPT,2
86,main,Config,config,CONFIG_PROJECT_GIT_HASH,68d0834eb7f48f994a06203726408a962e5a247e
87,main,Config,config,CONFIG_TELEMETRY_GIT_HASH,3623655e3b049c706104be5110045c8abc59ca0a
87,main,Config,config,CONFIG_UTC,1727563540
87,main,Config,config,CONFIG_TIME,15:45:40
87,main,Config,config,CONFIG_DATE,2024-09-28
88,main,Config,config,CONFIG_PROJECT,hs-drive
90,main,Inertial,inertial,state,,1,558,0,0,1,0,0,0,1.648,-1.983703,0.3051851,0.01867676,0.09521484,1.018188,1
91,main,Inertial,inertial,calibrate,
2192,main,Inertial,inertial,state,,1,2635,359.9995,-0.0004623222,0,0.8025933,0.157537,359.9995,0,0,0,0.01745605,0.09521484,1.017822,1
2194,main,Gps,gps,state,,1,2631,359.6982,359.6982,-1205.972,-629.7743,100,0,-2.684841,2.007598,-0.3018579,-0.5188147,-1.342814,1.037629,0.03979492,0.05700684,-1.005127,1
2197,main,Odometry,odometry,compute_position_with_heading,,2645,2637,2644,93.25,163.12,359.9999,0,0
2203,main,Inertial,inertial,set_heading,,359.6982,0
2204,main,Odometry,odometry,reset,,2645,2637,2644,93.25,163.12,359.6982,-1205.972,-629.7743
2430,t56092844,Competition,competition,autonomous_begin,
2430,t56092844,Odometry,odometry,compute_position_with_heading,,2862,2855,2873,93.25,163.12,359.7162,-1205.972,-629.7743
2432,t56092844,Odometry,odometry,compute_position_with_heading,,2862,2855,2873,93.25,163.12,359.7162,-1205.972,-629.7743
2482,t56092844,Tank,tank,arcade_args,,0,60,60,60
2483,t56092844,PIDDriver,pid_driver,step,,0,1000,0,1000,1000,0,60,0,0
2505,t56092844,Odometry,odometry,compute_position_with_heading,,2941,2934,2942,93.25,163.12,359.7251,-1205.972,-629.7743
2532,t56092844,Tank,tank,arcade_args,,0,60,60,60
2533,t56092844,PIDDriver,pid_driver,step,,1,1000,0,1000,2000,0,60,0,0
2555,t56092844,Odometry,odometry,compute_position_with_heading,,2981,2973,2992,93.25,163.12,359.7389,-1205.972,-629.7743
2582,t56092844,Tank,tank,arcade_args,,0,60,60,60
2588,t56092844,PIDDriver,pid_driver,step,,2,1000,0,1000,3000,0,60,0,0
2610,t56092844,Odometry,odometry,compute_position_with_heading,,3040,3033,3052,93.25,163.12,359.6441,-1205.972,-629.7743
2632,t56092844,Tank,tank,arcade_args,,0,60,60,60
2633,t56092844,PIDDriver,pid_driver,step,,3,1000,0,1000,4000,0,60,0,0
2655,t56092844,Odometry,odometry,compute_position_with_heading,,3080,3072,3091,93.25,174.28,359.5338,-1206.021,-622.9718
2682,t56092844,Tank,tank,arcade_args,,0,60,60,60
2688,t56092844,PIDDriver,pid_driver,step,,4,1000,6.80265,993.1973,4993.197,-6.802673,60,0,0
2710,t56092844,Odometry,odometry,compute_position_with_heading,,3139,3132,3151,93.25,224.03,359.2259,-1206.349,-592.6481
2732,t56092844,Tank,tank,arcade_args,,0,60,60,60
